Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,2006,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,32.4210815429688
Brazil,BRA,2004,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,29.4160003662109
Brazil,BRA,1970,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,5.68445014953613
Brazil,BRA,2021,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2020,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2019,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2018,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2017,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2016,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2015,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2014,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2013,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2012,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2011,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2010,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2009,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2008,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2007,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2006,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2005,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2004,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2003,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2002,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2001,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2000,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1999,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1998,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1997,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1996,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1995,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1994,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1993,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1992,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1991,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1990,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1989,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1988,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1987,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1986,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1985,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1984,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1983,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1982,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1981,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1980,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1979,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1978,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1977,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1976,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1975,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1974,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1973,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1972,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1971,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,1970,"Secondary education, duration (years)",SE.SEC.DURS,7
Brazil,BRA,2019,"Secondary education, pupils",SE.SEC.ENRL,22248336
Brazil,BRA,2018,"Secondary education, pupils",SE.SEC.ENRL,22863908
Brazil,BRA,2017,"Secondary education, pupils",SE.SEC.ENRL,23118180
Brazil,BRA,2016,"Secondary education, pupils",SE.SEC.ENRL,23538072
Brazil,BRA,2015,"Secondary education, pupils",SE.SEC.ENRL,23501784
Brazil,BRA,2014,"Secondary education, pupils",SE.SEC.ENRL,24224944
Brazil,BRA,2013,"Secondary education, pupils",SE.SEC.ENRL,24881382
Brazil,BRA,2012,"Secondary education, pupils",SE.SEC.ENRL,23134072
Brazil,BRA,2011,"Secondary education, pupils",SE.SEC.ENRL,23399408
Brazil,BRA,2010,"Secondary education, pupils",SE.SEC.ENRL,23538716
Brazil,BRA,2009,"Secondary education, pupils",SE.SEC.ENRL,23616942
Brazil,BRA,2008,"Secondary education, pupils",SE.SEC.ENRL,23645668
Brazil,BRA,2007,"Secondary education, pupils",SE.SEC.ENRL,23423870
Brazil,BRA,2005,"Secondary education, pupils",SE.SEC.ENRL,24863112
Brazil,BRA,2004,"Secondary education, pupils",SE.SEC.ENRL,25155104
Brazil,BRA,2003,"Secondary education, pupils",SE.SEC.ENRL,24592568
Brazil,BRA,2002,"Secondary education, pupils",SE.SEC.ENRL,26789210
Brazil,BRA,1985,"Secondary education, pupils",SE.SEC.ENRL,10454336
Brazil,BRA,1978,"Secondary education, pupils",SE.SEC.ENRL,10521905
Brazil,BRA,1977,"Secondary education, pupils",SE.SEC.ENRL,10102668
Brazil,BRA,1976,"Secondary education, pupils",SE.SEC.ENRL,9403986
Brazil,BRA,1975,"Secondary education, pupils",SE.SEC.ENRL,8614147
Brazil,BRA,1974,"Secondary education, pupils",SE.SEC.ENRL,8012497
Brazil,BRA,1973,"Secondary education, pupils",SE.SEC.ENRL,6058379
Brazil,BRA,1972,"Secondary education, pupils",SE.SEC.ENRL,5598583
Brazil,BRA,1971,"Secondary education, pupils",SE.SEC.ENRL,4562126
Brazil,BRA,1970,"Secondary education, pupils",SE.SEC.ENRL,4086073
Brazil,BRA,2017,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.73256
Brazil,BRA,2016,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.96678
Brazil,BRA,2015,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.24987
Brazil,BRA,2014,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.50958
Brazil,BRA,2013,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.73076
Brazil,BRA,2012,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.15442
Brazil,BRA,2011,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.36766
Brazil,BRA,2010,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.49838
Brazil,BRA,2009,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.61897
Brazil,BRA,2008,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.70602
Brazil,BRA,2007,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.73531
Brazil,BRA,2005,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.62273
Brazil,BRA,2004,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.53751
Brazil,BRA,2003,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.74738
Brazil,BRA,2002,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.5579
Brazil,BRA,1974,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.96509
Brazil,BRA,1973,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.26401
Brazil,BRA,1972,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.88948
Brazil,BRA,1971,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.77869
Brazil,BRA,1970,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.46579
Brazil,BRA,2017,"Secondary education, general pupils",SE.SEC.ENRL.GC,22161547
Brazil,BRA,2016,"Secondary education, general pupils",SE.SEC.ENRL.GC,22559870
Brazil,BRA,2015,"Secondary education, general pupils",SE.SEC.ENRL.GC,22607924
Brazil,BRA,2014,"Secondary education, general pupils",SE.SEC.ENRL.GC,23326279
Brazil,BRA,2013,"Secondary education, general pupils",SE.SEC.ENRL.GC,24006493
Brazil,BRA,2012,"Secondary education, general pupils",SE.SEC.ENRL.GC,21637503
Brazil,BRA,2011,"Secondary education, general pupils",SE.SEC.ENRL.GC,21982889
Brazil,BRA,2010,"Secondary education, general pupils",SE.SEC.ENRL.GC,22215054
Brazil,BRA,2009,"Secondary education, general pupils",SE.SEC.ENRL.GC,22384267
Brazil,BRA,2008,"Secondary education, general pupils",SE.SEC.ENRL.GC,22516085
Brazil,BRA,2007,"Secondary education, general pupils",SE.SEC.ENRL.GC,22426612
Brazil,BRA,2005,"Secondary education, general pupils",SE.SEC.ENRL.GC,24109589
Brazil,BRA,2004,"Secondary education, general pupils",SE.SEC.ENRL.GC,24437536
Brazil,BRA,2003,"Secondary education, general pupils",SE.SEC.ENRL.GC,24140227
Brazil,BRA,2002,"Secondary education, general pupils",SE.SEC.ENRL.GC,26317983
Brazil,BRA,2001,"Secondary education, general pupils",SE.SEC.ENRL.GC,25126886
Brazil,BRA,2000,"Secondary education, general pupils",SE.SEC.ENRL.GC,25094296
Brazil,BRA,1999,"Secondary education, general pupils",SE.SEC.ENRL.GC,23462345
Brazil,BRA,1994,"Secondary education, general pupils",SE.SEC.ENRL.GC,15799825
Brazil,BRA,1993,"Secondary education, general pupils",SE.SEC.ENRL.GC,15322543
Brazil,BRA,1992,"Secondary education, general pupils",SE.SEC.ENRL.GC,14960211
Brazil,BRA,1991,"Secondary education, general pupils",SE.SEC.ENRL.GC,13971090
Brazil,BRA,1990,"Secondary education, general pupils",SE.SEC.ENRL.GC,12130155
Brazil,BRA,1988,"Secondary education, general pupils",SE.SEC.ENRL.GC,11338355
Brazil,BRA,1987,"Secondary education, general pupils",SE.SEC.ENRL.GC,11345799
Brazil,BRA,1985,"Secondary education, general pupils",SE.SEC.ENRL.GC,8436886
Brazil,BRA,1984,"Secondary education, general pupils",SE.SEC.ENRL.GC,10252043
Brazil,BRA,1982,"Secondary education, general pupils",SE.SEC.ENRL.GC,9743817
Brazil,BRA,1981,"Secondary education, general pupils",SE.SEC.ENRL.GC,9309172
Brazil,BRA,1980,"Secondary education, general pupils",SE.SEC.ENRL.GC,9327705
Brazil,BRA,1979,"Secondary education, general pupils",SE.SEC.ENRL.GC,8963691
Brazil,BRA,1978,"Secondary education, general pupils",SE.SEC.ENRL.GC,8719997
Brazil,BRA,1977,"Secondary education, general pupils",SE.SEC.ENRL.GC,8411793
Brazil,BRA,1976,"Secondary education, general pupils",SE.SEC.ENRL.GC,7969005
Brazil,BRA,1975,"Secondary education, general pupils",SE.SEC.ENRL.GC,7560303
Brazil,BRA,1974,"Secondary education, general pupils",SE.SEC.ENRL.GC,6958947
Brazil,BRA,1973,"Secondary education, general pupils",SE.SEC.ENRL.GC,5270588
Brazil,BRA,1972,"Secondary education, general pupils",SE.SEC.ENRL.GC,4943407
Brazil,BRA,1971,"Secondary education, general pupils",SE.SEC.ENRL.GC,3992048
Brazil,BRA,1970,"Secondary education, general pupils",SE.SEC.ENRL.GC,3055652
Brazil,BRA,2017,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.52436
Brazil,BRA,2016,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.75254
Brazil,BRA,2015,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.04801
Brazil,BRA,2014,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.3012
Brazil,BRA,2013,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.49706
Brazil,BRA,2012,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.81348
Brazil,BRA,2011,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.00768
Brazil,BRA,2010,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.15403
Brazil,BRA,2009,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.31418
Brazil,BRA,2008,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.4235
Brazil,BRA,2007,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.47263
Brazil,BRA,2005,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.66359
Brazil,BRA,2004,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.65723
Brazil,BRA,2003,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.34833
Brazil,BRA,2002,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.51125
Brazil,BRA,2001,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.43955
Brazil,BRA,2000,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.10692
Brazil,BRA,1999,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.23021
Brazil,BRA,1979,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.69551
Brazil,BRA,1974,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.5093
Brazil,BRA,1973,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.43581
Brazil,BRA,1972,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.81057
Brazil,BRA,1971,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.47764
Brazil,BRA,1970,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.64168
Brazil,BRA,2017,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,17.55793
Brazil,BRA,2016,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,17.44522
Brazil,BRA,2015,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,17.50743
Brazil,BRA,2014,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,17.76796
Brazil,BRA,2013,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,18.45293
Brazil,BRA,2012,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,17.00083
Brazil,BRA,2011,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,17.59462
Brazil,BRA,2010,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,17.96053
Brazil,BRA,2009,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,18.39406
Brazil,BRA,2008,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,18.4016
Brazil,BRA,2007,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,19.58583
Brazil,BRA,2005,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,15.60576
Brazil,BRA,2004,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,16.14021
Brazil,BRA,2003,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,16.86566
Brazil,BRA,2002,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,19.53153
Brazil,BRA,2001,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,20.40514
Brazil,BRA,2000,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,22.60257
Brazil,BRA,1999,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,23.34396
Brazil,BRA,2017,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.72391
Brazil,BRA,2016,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.60114
Brazil,BRA,2015,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.45139
Brazil,BRA,2014,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.69174
Brazil,BRA,2013,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,17.26308
Brazil,BRA,2012,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,15.97387
Brazil,BRA,2011,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.34985
Brazil,BRA,2010,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.66361
Brazil,BRA,2009,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,17.13865
Brazil,BRA,2008,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,17.19542
Brazil,BRA,2007,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,18.55159
Brazil,BRA,2005,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,15.42777
Brazil,BRA,2004,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.01712
Brazil,BRA,2003,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,16.73021
Brazil,BRA,2002,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,19.12073
Brazil,BRA,1970,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,13.24274
Brazil,BRA,2017,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.69344
Brazil,BRA,2016,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.55688
Brazil,BRA,2015,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.14833
Brazil,BRA,2014,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.35495
Brazil,BRA,2013,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.73995
Brazil,BRA,2012,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,14.68737
Brazil,BRA,2011,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,14.79031
Brazil,BRA,2010,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.00049
Brazil,BRA,2009,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.48291
Brazil,BRA,2008,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.58283
Brazil,BRA,2007,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,17.12162
Brazil,BRA,2005,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.1617
Brazil,BRA,2004,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,15.83098
Brazil,BRA,2003,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,16.50349
Brazil,BRA,2002,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,18.42509
Brazil,BRA,2017,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,956632
Brazil,BRA,2016,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,978202
Brazil,BRA,2015,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,893860
Brazil,BRA,2014,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,898666
Brazil,BRA,2013,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,874889
Brazil,BRA,2012,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1496569
Brazil,BRA,2011,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1416520
Brazil,BRA,2010,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1323663
Brazil,BRA,2009,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1232675
Brazil,BRA,2008,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1129584
Brazil,BRA,2007,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,997258
Brazil,BRA,2005,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,753523
Brazil,BRA,2004,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,717568
Brazil,BRA,2003,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,452342
Brazil,BRA,2002,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,471227
Brazil,BRA,1998,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,2260240
Brazil,BRA,1985,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,2017450
Brazil,BRA,1978,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1801908
Brazil,BRA,1977,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1690875
Brazil,BRA,1976,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1434981
Brazil,BRA,1975,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1053844
Brazil,BRA,1974,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1053550
Brazil,BRA,1973,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,787791
Brazil,BRA,1972,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,655176
Brazil,BRA,1971,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,570078
Brazil,BRA,1970,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,1030421
Brazil,BRA,2017,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,54.55577
Brazil,BRA,2016,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,54.90768
Brazil,BRA,2015,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,55.35542
Brazil,BRA,2014,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,55.91833
Brazil,BRA,2013,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,57.14336
Brazil,BRA,2012,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,56.08382
Brazil,BRA,2011,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,56.95416
Brazil,BRA,2010,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,57.27749
Brazil,BRA,2009,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,57.15367
Brazil,BRA,2008,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,57.33766
Brazil,BRA,2007,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,57.64266
Brazil,BRA,2005,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,50.31512
Brazil,BRA,2004,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,47.46045
Brazil,BRA,2003,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,73.04363
Brazil,BRA,2002,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,54.16286
Brazil,BRA,1998,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,56.36769
Brazil,BRA,1978,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,54.97811
Brazil,BRA,1977,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,54.17237
Brazil,BRA,1976,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,54.35779
Brazil,BRA,1975,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,44.56722
Brazil,BRA,1974,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,54.97565
Brazil,BRA,1973,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,56.80491
Brazil,BRA,1972,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,59.03009
Brazil,BRA,1971,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,59.88952
Brazil,BRA,1970,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,52.90964
Brazil,BRA,2019,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.952377319336
Brazil,BRA,2018,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.00910949707
Brazil,BRA,2017,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.313789367676
Brazil,BRA,2016,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.063262939453
Brazil,BRA,2015,"School enrollment, secondary (% gross)",SE.SEC.ENRR,100.608169555664
Brazil,BRA,2014,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.388526916504
Brazil,BRA,2013,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.603576660156
Brazil,BRA,2012,"School enrollment, secondary (% gross)",SE.SEC.ENRR,93.4202880859375
Brazil,BRA,2011,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.2633819580078
Brazil,BRA,2009,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.6654815673828
Brazil,BRA,2008,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.7201232910156
Brazil,BRA,2007,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.1699981689453
Brazil,BRA,2005,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.2919921875
Brazil,BRA,2004,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.371032714844
Brazil,BRA,2003,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.868667602539
Brazil,BRA,2002,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.994216918945
Brazil,BRA,2019,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,106.760986328125
Brazil,BRA,2018,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,106.66332244873
Brazil,BRA,2017,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.906318664551
Brazil,BRA,2016,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,104.502006530762
Brazil,BRA,2015,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,103.402717590332
Brazil,BRA,2014,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,105.737396240234
Brazil,BRA,2013,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,106.384941101074
Brazil,BRA,2012,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,97.4616317749023
Brazil,BRA,2011,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,99.8542404174805
Brazil,BRA,2009,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.123626708984
